"","Site","Date","Start","Longitude","Latitude","Elevation","Location","Formation","Fire","Species","Count","Distance","Bearing","Time","Position","Notes","Site.Notes","Treatment","species_richness"
"524","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,40,"S","","","","","RainforestUnburnt",13
"525","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,50,"NE","","","","","RainforestUnburnt",13
"526","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,20,"W","5:46","","","","RainforestUnburnt",13
"527","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Australian Logrunner",1,60,"N","","","","","RainforestUnburnt",13
"528","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Paradise Riflebird",1,80,"N","","","","","RainforestUnburnt",13
"529","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,50,"E","","","","","RainforestUnburnt",13
"530","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Wompoo Fruit-Dove",1,20,"NE","5:51","","","","RainforestUnburnt",13
"531","GG-UR-01","21/12/2020","5:42",153.333358,-28.574034,455.375,"Gibbergunya Range Road","Rainforest","Unburnt","Wonga Pigeon",1,20,"SE","5:48","","","","RainforestUnburnt",13
"532","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Black-faced Monarch",1,40,"SE","","","","","RainforestUnburnt",14
"533","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,60,"N","","","","","RainforestUnburnt",14
"534","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,80,"NW","","","","","RainforestUnburnt",14
"535","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,60,"S","","","","","RainforestUnburnt",14
"536","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Gerygone",2,20,"S","","","","","RainforestUnburnt",14
"537","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Crimson Rosella",1,80,"S","6:30","","","","RainforestUnburnt",14
"538","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Eastern Whipbird",1,80,"W","6:29","","","","RainforestUnburnt",14
"539","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Eastern Yellow Robin",1,20,"W","","","","","RainforestUnburnt",14
"540","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Golden Whistler",1,40,"NE","6:22","","","","RainforestUnburnt",14
"541","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Golden Whistler",1,50,"SW","","","","","RainforestUnburnt",14
"542","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Grey Shrike-thrush",1,60,"NE","","","","","RainforestUnburnt",14
"543","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,70,"W","","","","","RainforestUnburnt",14
"544","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,30,"SE","","","","","RainforestUnburnt",14
"545","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Mistletoebird",1,50,"W","","","","","RainforestUnburnt",14
"546","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,60,"E","6:26","","","","RainforestUnburnt",14
"547","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","Rufous Fantail",1,40,"SW","6:23","","","","RainforestUnburnt",14
"548","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","White-browed Scrubwren",2,20,"W","6:24","","","","RainforestUnburnt",14
"549","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","White-browed Scrubwren",1,10,"E","","","","","RainforestUnburnt",14
"550","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","White-throated Treecreeper",1,5,"N","","","","","RainforestUnburnt",14
"551","GG-UR-02","21/12/2020","6:22",153.332983,-28.57652,652.949,"Gibbergunya Range Road","Rainforest","Unburnt","White-throated Treecreeper",1,60,"S","","","","","RainforestUnburnt",14
"552","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,100,"N","","","","Strong winds","RainforestUnburnt",15
"553","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Gerygone",1,40,"NE","","","","Strong winds","RainforestUnburnt",15
"554","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Gerygone",1,30,"S","","","","Strong winds","RainforestUnburnt",15
"555","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Eastern Whipbird",1,20,"SW","","","","Strong winds","RainforestUnburnt",15
"556","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Golden Whistler",1,60,"SE","","","","Strong winds","RainforestUnburnt",15
"557","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Golden Whistler",1,60,"SW","","","","Strong winds","RainforestUnburnt",15
"558","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Grey Shrike-thrush",1,80,"N","","","","Strong winds","RainforestUnburnt",15
"559","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Australian King-Parrot",2,50,"W","6:01","","","Strong winds","RainforestUnburnt",15
"560","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Large-billed Scrubwren",1,50,"SW","","","","Strong winds","RainforestUnburnt",15
"561","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Large-billed Scrubwren",1,40,"E","","","","Strong winds","RainforestUnburnt",15
"562","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,60,"S","5:59","","","Strong winds","RainforestUnburnt",15
"563","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Australian Logrunner",1,10,"NE","5:55","","","Strong winds","RainforestUnburnt",15
"564","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Australian Logrunner",1,20,"SW","","","","Strong winds","RainforestUnburnt",15
"565","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Pale-yellow Robin",1,10,"S","","Midstorey","","Strong winds","RainforestUnburnt",15
"566","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Paradise Riflebird",1,70,"E","","","","Strong winds","RainforestUnburnt",15
"567","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,80,"E","","","","Strong winds","RainforestUnburnt",15
"568","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Rufous Fantail",1,30,"S","5:57","","","Strong winds","RainforestUnburnt",15
"569","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","Silvereye",1,40,"S","6:03","","","Strong winds","RainforestUnburnt",15
"570","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","White-browed Scrubwren",1,20,"SE","","","","Strong winds","RainforestUnburnt",15
"571","GG-UR-03","22/12/2020","5:55",153.331914,-28.578817,612.903,"Gibbergunya Range Road","Rainforest","Unburnt","White-browed Scrubwren",1,20,"SW","","","","Strong winds","RainforestUnburnt",15
"572","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Black-faced Monarch",1,20,"S","","Canopy","","","RainforestUnburnt",14
"573","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,80,"E","","","","","RainforestUnburnt",14
"574","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,80,"NE","","","","","RainforestUnburnt",14
"575","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Cuckoo-Dove",1,100,"SE","","","","","RainforestUnburnt",14
"576","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Gerygone",2,40,"SE","","","","","RainforestUnburnt",14
"577","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Brown Gerygone",1,30,"S","","","","","RainforestUnburnt",14
"578","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Golden Whistler",1,70,"E","","","","","RainforestUnburnt",14
"579","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Grey Fantail",1,40,"S","","","","","RainforestUnburnt",14
"580","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Grey Fantail",1,30,"NE","","","","","RainforestUnburnt",14
"581","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,50,"SE","7:07","","","","RainforestUnburnt",14
"582","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Lewin's Honeyeater",1,40,"N","","","","","RainforestUnburnt",14
"583","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Little Shrike-thrush",1,30,"SW","","Understorey","","","RainforestUnburnt",14
"584","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Pied Currawong",1,80,"NW","","","","","RainforestUnburnt",14
"585","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,80,"E","","","","","RainforestUnburnt",14
"586","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Rufous Fantail",1,40,"SE","7:00","","","","RainforestUnburnt",14
"587","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Spectacled Monarch",2,20,"S","7:01","Canopy","","","RainforestUnburnt",14
"588","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","White-throated Treecreeper",1,50,"NW","","","","","RainforestUnburnt",14
"589","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Wompoo Fruit-Dove",1,10,"E","6:59","Canopy","","","RainforestUnburnt",14
"590","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Wompoo Fruit-Dove",1,40,"SE","","","","","RainforestUnburnt",14
"591","GG-UR-04","22/12/2020","6:59",153.327061,-28.606402,330.304,"Gibbergunya Range Road","Rainforest","Unburnt","Wonga Pigeon",1,80,"N","","","","","RainforestUnburnt",14
"592","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Eastern Yellow Robin",2,20,"N","","Midstorey","","Light rain","Dry SclerophyllBurnt",10
"593","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Fantail",1,50,"E","","","","Light rain","Dry SclerophyllBurnt",10
"594","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Fantail",1,60,"N","","","","Light rain","Dry SclerophyllBurnt",10
"595","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Shrike-thrush",1,80,"N","","","","Light rain","Dry SclerophyllBurnt",10
"596","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Noisy Friarbird",1,50,"SW","","","","Light rain","Dry SclerophyllBurnt",10
"597","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Olive-backed Oriole",1,10,"S","","Canopy","","Light rain","Dry SclerophyllBurnt",10
"598","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Painted Button-quail",2,40,"S","","","","Light rain","Dry SclerophyllBurnt",10
"599","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Rufous Whistler",2,70,"N","","","","Light rain","Dry SclerophyllBurnt",10
"600","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Rufous Whistler",1,50,"SW","","","","Light rain","Dry SclerophyllBurnt",10
"601","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Rufous Whistler",1,60,"NE","","","","Light rain","Dry SclerophyllBurnt",10
"602","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Spotted Pardalote",1,80,"SW","","","","Light rain","Dry SclerophyllBurnt",10
"603","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","White-throated Treecreeper",1,100,"SE","6:45","","","Light rain","Dry SclerophyllBurnt",10
"604","GI-BS-01","4/12/2020","6:40",152.263156,-28.924645,696.992,"Girard State Forest","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",1,70,"NE","","","","Light rain","Dry SclerophyllBurnt",10
"605","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Australian Magpie",1,100,"NW","","","","","Dry SclerophyllBurnt",14
"606","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Brown Cuckoo-Dove",1,20,"SW","","Canopy","","","Dry SclerophyllBurnt",14
"607","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Brown Cuckoo-Dove",1,100,"W","","","","","Dry SclerophyllBurnt",14
"608","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Eastern Whipbird",1,100,"N","","","","","Dry SclerophyllBurnt",14
"609","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Eastern Whipbird",1,80,"SE","","","","","Dry SclerophyllBurnt",14
"610","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Golden Whistler",1,60,"N","","","","","Dry SclerophyllBurnt",14
"611","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Golden Whistler",1,80,"SE","","","","","Dry SclerophyllBurnt",14
"612","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Shrike-thrush",1,80,"NW","","","","","Dry SclerophyllBurnt",14
"613","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Shrike-thrush",1,80,"S","7:15","","","","Dry SclerophyllBurnt",14
"614","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Laughing Kookaburra",2,60,"NE","","","","","Dry SclerophyllBurnt",14
"615","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Noisy Friarbird",1,70,"E","","","","","Dry SclerophyllBurnt",14
"616","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Painted Button-quail",1,60,"N","7:17","","","","Dry SclerophyllBurnt",14
"617","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Painted Button-quail",1,70,"SE","","","","","Dry SclerophyllBurnt",14
"618","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Restless Flycatcher",1,70,"E","","","","","Dry SclerophyllBurnt",14
"619","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Restless Flycatcher",1,90,"NW","","","","","Dry SclerophyllBurnt",14
"620","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Rufous Whistler",1,80,"SW","","","","","Dry SclerophyllBurnt",14
"621","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Sacred Kingfisher",1,20,"N","","Canopy","","","Dry SclerophyllBurnt",14
"622","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Sacred Kingfisher",1,60,"NW","","","","","Dry SclerophyllBurnt",14
"623","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Silvereye",4,60,"E","","","","","Dry SclerophyllBurnt",14
"624","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","White-throated Treecreeper",1,80,"NE","","","","","Dry SclerophyllBurnt",14
"625","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","White-throated Treecreeper",1,80,"E","","","","","Dry SclerophyllBurnt",14
"626","GI-BS-02","4/12/2020","7:11",152.267556,-28.9193,680.893,"Girard State Forest","Dry Sclerophyll","Burnt","Yellow-tufted Honeyeater",1,30,"N","7:13","Midstorey","","","Dry SclerophyllBurnt",14
"627","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Yellow-tufted Honeyeater",3,30,"W","","Canopy","Fledgeling","","Dry SclerophyllBurnt",16
"628","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Crimson Rosella",1,80,"W","","","","","Dry SclerophyllBurnt",16
"629","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Golden Whistler",1,60,"SW","","","","","Dry SclerophyllBurnt",16
"630","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Grey Shrike-thrush",1,50,"S","","","","","Dry SclerophyllBurnt",16
"631","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Australian King-Parrot",4,40,"W","","Midstorey","","","Dry SclerophyllBurnt",16
"632","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Laughing Kookaburra",1,100,"S","","","","","Dry SclerophyllBurnt",16
"633","GI-BS-03","5/12/2020","5:57",152.265816,-28.915573,678.139,"Girard State Forest","Dry Sclerophyll","Burnt","Little Lorikeet",4,20,"N","","Canopy","","","Dry SclerophyllBurnt",16
